Position	ENSG.ID	Gene.type	Gene.name	Chromosome	ENSP.ID	stat	enr
18110	ENSG00000188779	protein_coding	SKOR1	15	ENSP00000343200	1868	275
18111	ENSG00000169609	protein_coding	C15orf40	15	ENSP00000403987	1867	275
18112	ENSG00000188334	protein_coding	BSPH1	19	ENSP00000341762	1866	275
18113	ENSG00000144115	protein_coding	THNSL2	2	ENSP00000327323	1865	275
18114	ENSG00000100218	protein_coding	RSPH14	22	ENSP00000216036	1864	275
18115	ENSG00000230358	protein_coding	SPDYE21	7	NA	1863	275
18116	ENSG00000165185	protein_coding	KIAA1958	9	ENSP00000440504	1862	275
18117	ENSG00000198894	protein_coding	CIPC	14	ENSP00000355319	1861	275
18118	ENSG00000256797	protein_coding	KLRF2	12	ENSP00000438244	1860	275
18119	ENSG00000234560	protein_coding	OR10G8	11	ENSP00000389072	1859	275
18120	ENSG00000182271	protein_coding	TMIGD1	17	ENSP00000332404	1858	275
18121	ENSG00000172155	protein_coding	LCE1D	1	ENSP00000316737	1857	275
18122	ENSG00000185821	protein_coding	OR6C76	12	ENSP00000328402	1856	275
18123	ENSG00000189182	protein_coding	KRT77	12	ENSP00000342710	1855	275
18124	ENSG00000229924	protein_coding	FAM90A26	4	ENSP00000421131	1854	275
18125	ENSG00000165807	protein_coding	PPP1R36	14	ENSP00000298705	1853	275
18126	ENSG00000253598	protein_coding	SLC10A5	8	ENSP00000428612	1852	275
18127	ENSG00000184508	protein_coding	HDDC3	15	ENSP00000377814	1851	275
18128	ENSG00000273045	protein_coding	C2orf15	2	ENSP00000302202	1850	275
18129	ENSG00000176714	protein_coding	CCDC121	2	ENSP00000412150	1849	275
18130	ENSG00000121335	protein_coding	PRB2	12	ENSP00000374013	1848	275
18131	ENSG00000123739	protein_coding	PLA2G12A	4	ENSP00000243501	1847	275
18132	ENSG00000184345	protein_coding	IQCF2	3	ENSP00000329904	1846	275
18133	ENSG00000186205	protein_coding	MTARC1	1	ENSP00000355877	1845	275
18134	ENSG00000169214	protein_coding	OR6F1	1	ENSP00000305640	1844	275
18135	ENSG00000177476	protein_coding	OR2G3	1	ENSP00000326301	1843	275
18136	ENSG00000135108	protein_coding	FBXO21	12	ENSP00000328187	1842	275
18137	ENSG00000196670	protein_coding	ZFP62	5	ENSP00000423820	1841	275
18138	ENSG00000145743	protein_coding	FBXL17	5	ENSP00000437464	1840	275
18139	ENSG00000204140	protein_coding	CLPSL1	6	ENSP00000362968	1839	275
18140	ENSG00000283515	protein_coding	NA	19	NA	1838	275
18141	ENSG00000109851	protein_coding	DBX1	11	ENSP00000436881	1837	275
18142	ENSG00000066468	protein_coding	FGFR2	10	ENSP00000410294	1836	275
18143	ENSG00000165959	protein_coding	CLMN	14	ENSP00000298912	1835	275
18144	ENSG00000184945	protein_coding	AQP12A	2	ENSP00000405899	1834	275
18145	ENSG00000286105	protein_coding	TMEM217B	6	NA	1833	275
18146	ENSG00000189221	protein_coding	MAOA	X	ENSP00000340684	1832	275
18147	ENSG00000102021	protein_coding	LUZP4	X	ENSP00000360988	1831	275
18148	ENSG00000188732	protein_coding	FAM221A	7	ENSP00000342576	1830	275
18149	ENSG00000254806	protein_coding	SYS1-DBNDD2	20	NA	1829	275
18150	ENSG00000177174	protein_coding	OR14C36	1	ENSP00000324534	1828	275
18151	ENSG00000125962	protein_coding	ARMCX5	X	ENSP00000474720	1827	275
18152	ENSG00000258223	protein_coding	PRSS58	7	ENSP00000446916	1826	275
18153	ENSG00000277858	protein_coding	H2AB2	X	ENSP00000346509	1825	275
18154	ENSG00000116761	protein_coding	CTH	1	ENSP00000359976	1824	275
18155	ENSG00000259371	protein_coding	NA	14	ENSP00000453089	1823	275
18156	ENSG00000125816	protein_coding	NKX2-4	20	ENSP00000345147	1822	275
18157	ENSG00000221977	protein_coding	OR4E2	14	ENSP00000386195	1821	275
18158	ENSG00000162373	protein_coding	BEND5	1	ENSP00000360899	1820	275
18159	ENSG00000204568	protein_coding	MRPS18B	6	ENSP00000259873	1819	275
18160	ENSG00000249590	protein_coding	NA	22	ENSP00000415178	1818	275
18161	ENSG00000187537	protein_coding	POTEG	14	ENSP00000450853	1817	275
18162	ENSG00000113851	protein_coding	CRBN	3	ENSP00000231948	1816	275
18163	ENSG00000284691	protein_coding	NA	7	NA	1815	275
18164	ENSG00000166685	protein_coding	COG1	17	ENSP00000299886	1814	275
18165	ENSG00000223731	protein_coding	SUPT20HL1	X	NA	1813	275
18166	ENSG00000289791	protein_coding	NA	5	NA	1812	275
18167	ENSG00000128610	protein_coding	FEZF1	7	ENSP00000411145	1811	275
18168	ENSG00000185133	protein_coding	INPP5J	22	ENSP00000333262	1810	275
18169	ENSG00000186143	protein_coding	PRR30	2	ENSP00000335017	1809	275
18170	ENSG00000230707	protein_coding	NA	X	NA	1808	275
18171	ENSG00000235118	protein_coding	FAM237A	2	NA	1807	275
18172	ENSG00000203740	protein_coding	NTMT2	1	ENSP00000408058	1806	275
18173	ENSG00000179938	protein_coding	GOLGA8J	15	ENSP00000456401	1805	275
18174	ENSG00000188620	protein_coding	HMX3	10	ENSP00000350549	1804	275
18175	ENSG00000256206	protein_coding	NA	11	NA	1803	275
18176	ENSG00000183891	protein_coding	TTC32	2	ENSP00000333018	1802	275
18177	ENSG00000169717	protein_coding	ACTRT2	1	ENSP00000367658	1801	275
18178	ENSG00000241123	protein_coding	KRTAP10-5	21	ENSP00000383223	1800	275
18179	ENSG00000269897	protein_coding	COMMD3-BMI1	10	ENSP00000473391	1799	275
18180	ENSG00000244537	protein_coding	KRTAP4-2	17	ENSP00000366955	1798	275
18181	ENSG00000175198	protein_coding	PCCA	13	ENSP00000365462	1797	275
18182	ENSG00000130244	protein_coding	FAM98C	19	ENSP00000252530	1796	275
18183	ENSG00000102053	protein_coding	ZC3H12B	X	ENSP00000340839	1795	275
18184	ENSG00000274252	protein_coding	GGTLC3	22	ENSP00000477856	1794	275
18185	ENSG00000275722	protein_coding	LYZL6	17	ENSP00000483897	1793	275
18186	ENSG00000165238	protein_coding	WNK2	9	ENSP00000297954	1792	275
18187	ENSG00000283930	protein_coding	PLD5P1	10	NA	1791	275
18188	ENSG00000050030	protein_coding	NEXMIF	X	ENSP00000055682	1790	275
18189	ENSG00000189253	protein_coding	TRIM64B	11	ENSP00000332969	1789	275
18190	ENSG00000158296	protein_coding	SLC13A3	20	ENSP00000279027	1788	275
18191	ENSG00000140543	protein_coding	DET1	15	ENSP00000456340	1787	275
18192	ENSG00000104205	protein_coding	SGK3	8	ENSP00000379842	1786	275
18193	ENSG00000131730	protein_coding	CKMT2	5	ENSP00000404203	1785	275
18194	ENSG00000161048	protein_coding	NAPEPLD	7	ENSP00000407112	1784	275
18195	ENSG00000162600	protein_coding	OMA1	1	ENSP00000360270	1783	275
18196	ENSG00000213417	protein_coding	KRTAP2-4	17	ENSP00000377583	1782	275
18197	ENSG00000165322	protein_coding	ARHGAP12	10	ENSP00000345808	1781	275
18198	ENSG00000205856	protein_coding	C22orf42	22	ENSP00000371529	1780	275
18199	ENSG00000184148	protein_coding	SPRR4	1	ENSP00000332163	1779	275
18200	ENSG00000177275	protein_coding	OR2AJ1	1	ENSP00000325078	1778	275
18201	ENSG00000255298	protein_coding	OR8G5	11	ENSP00000477014	1777	275
18202	ENSG00000183324	protein_coding	REC114	15	ENSP00000328423	1776	275
18203	ENSG00000157181	protein_coding	ODR4	1	ENSP00000287859	1775	275
18204	ENSG00000117640	protein_coding	MTFR1L	1	ENSP00000363419	1774	275
18205	ENSG00000188321	protein_coding	ZNF559	19	ENSP00000468153	1773	275
18206	ENSG00000169738	protein_coding	DCXR	17	ENSP00000303356	1772	275
18207	ENSG00000214324	protein_coding	C3orf56	3	ENSP00000381182	1771	275
18208	ENSG00000241489	protein_coding	NA	X	ENSP00000477056	1770	275
18209	ENSG00000189375	protein_coding	TBC1D28	17	ENSP00000339973	1769	275
18210	ENSG00000178947	protein_coding	SMIM10L2A	X	NA	1768	275
18211	ENSG00000255181	protein_coding	CCDC166	8	ENSP00000437468	1767	275
18212	ENSG00000151743	protein_coding	AMN1	12	ENSP00000281471	1766	275
18213	ENSG00000276644	protein_coding	DACH1	13	ENSP00000482245	1765	275
18214	ENSG00000013561	protein_coding	RNF14	5	ENSP00000378028	1764	275
18215	ENSG00000179133	protein_coding	C10orf67	10	ENSP00000321464	1763	275
18216	ENSG00000083097	protein_coding	DOP1A	6	ENSP00000237163	1762	275
18217	ENSG00000197921	protein_coding	HES5	1	ENSP00000367714	1761	275
18218	ENSG00000197430	protein_coding	OPALIN	10	ENSP00000360214	1760	275
18219	ENSG00000163293	protein_coding	NIPAL1	4	ENSP00000295461	1759	275
18220	ENSG00000088782	protein_coding	DEFB127	20	ENSP00000371825	1758	275
18221	ENSG00000137392	protein_coding	CLPS	6	ENSP00000259938	1757	275
18222	ENSG00000157703	protein_coding	SVOPL	7	ENSP00000405482	1756	275
18223	ENSG00000188155	protein_coding	KRTAP10-6	21	ENSP00000383219	1755	275
18224	ENSG00000205097	protein_coding	FRG2	4	ENSP00000424015	1754	275
18225	ENSG00000152266	protein_coding	PTH	11	ENSP00000282091	1753	275
18226	ENSG00000170088	protein_coding	TMEM192	4	ENSP00000305069	1752	275
18227	ENSG00000181927	protein_coding	OR4P4	11	ENSP00000324831	1751	275
18228	ENSG00000143001	protein_coding	TMEM61	1	ENSP00000360315	1750	275
18229	ENSG00000167815	protein_coding	PRDX2	19	ENSP00000301522	1749	275
18230	ENSG00000274933	protein_coding	TBC1D3I	17	ENSP00000481258	1748	275
18231	ENSG00000273706	protein_coding	LHX1	17	ENSP00000477829	1747	275
18232	ENSG00000196335	protein_coding	STK31	7	ENSP00000348132	1746	275
18233	ENSG00000280537	protein_coding	NA	2	NA	1745	275
18234	ENSG00000161558	protein_coding	TMEM143	19	ENSP00000293261	1744	275
18235	ENSG00000269533	protein_coding	NA	19	ENSP00000472277	1743	275
18236	ENSG00000170791	protein_coding	CHCHD7	8	ENSP00000306425	1742	275
18237	ENSG00000250021	protein_coding	ARPIN-AP3S2	15	ENSP00000381377	1741	275
18238	ENSG00000186329	protein_coding	TMEM212	3	ENSP00000334072	1740	275
18239	ENSG00000189052	protein_coding	CGB5	19	ENSP00000301408	1739	275
18240	ENSG00000131152	protein_coding	NA	16	ENSP00000454386	1738	275
18241	ENSG00000131059	protein_coding	BPIFA3	20	ENSP00000364603	1737	275
18242	ENSG00000250298	protein_coding	GIMD1	4	NA	1736	275
18243	ENSG00000171936	protein_coding	OR10H3	19	ENSP00000307130	1735	275
18244	ENSG00000133627	protein_coding	ACTR3B	7	ENSP00000256001	1734	275
18245	ENSG00000237621	protein_coding	OR9A1P	7	NA	1733	275
18246	ENSG00000159455	protein_coding	LCE2B	1	ENSP00000357769	1732	275
18247	ENSG00000253457	protein_coding	SMIM18	8	ENSP00000428858	1731	275
18248	ENSG00000249139	protein_coding	EPPIN-WFDC6	20	ENSP00000424176	1730	275
18249	ENSG00000180934	protein_coding	OR56A1	11	ENSP00000321246	1729	275
18250	ENSG00000115042	protein_coding	FAHD2A	2	ENSP00000233379	1728	275
18251	ENSG00000262543	protein_coding	SMIM28	6	NA	1727	275
18252	ENSG00000171396	protein_coding	KRTAP4-4	17	ENSP00000375076	1726	275
18253	ENSG00000244219	protein_coding	TMEM225B	7	NA	1725	275
18254	ENSG00000182477	protein_coding	OR2B8P	6	NA	1724	275
18255	ENSG00000078070	protein_coding	MCCC1	3	ENSP00000265594	1723	275
18256	ENSG00000240247	protein_coding	DEFA1B	8	ENSP00000372136	1722	275
18257	ENSG00000212725	protein_coding	KRTAP2-1	17	ENSP00000375238	1721	275
18258	ENSG00000135972	protein_coding	MRPS9	2	ENSP00000258455	1720	275
18259	ENSG00000132446	protein_coding	FTHL17	X	ENSP00000368207	1719	275
18260	ENSG00000151498	protein_coding	ACAD8	11	ENSP00000281182	1718	275
18261	ENSG00000282936	protein_coding	NA	17	NA	1717	275
18262	ENSG00000177707	protein_coding	NECTIN3	3	ENSP00000418070	1716	275
18263	ENSG00000283473	protein_coding	FAM240A	3	NA	1715	275
18264	ENSG00000283528	protein_coding	TCAF2C	7	NA	1714	275
18265	ENSG00000177144	protein_coding	NUDT4B	1	NA	1713	275
18266	ENSG00000288702	protein_coding	UGT1A3	2	NA	1712	275
18267	ENSG00000254469	protein_coding	XNDC1N	11	ENSP00000434508	1711	275
18268	ENSG00000167360	protein_coding	OR51Q1	11	ENSP00000300778	1710	275
18269	ENSG00000268221	protein_coding	OPN1MW	X	ENSP00000472316	1709	275
18270	ENSG00000103316	protein_coding	CRYM	16	ENSP00000219599	1708	275
18271	ENSG00000127720	protein_coding	METTL25	12	ENSP00000248306	1707	275
18272	ENSG00000149133	protein_coding	OR5F1	11	ENSP00000278409	1706	275
18273	ENSG00000264187	protein_coding	NA	17	NA	1705	275
18274	ENSG00000278685	protein_coding	IQCA1L	7	ENSP00000482119	1704	275
18275	ENSG00000254229	protein_coding	FAM90A12P	8	NA	1703	275
18276	ENSG00000288784	protein_coding	CTAGE4	7	NA	1702	275
18277	ENSG00000076258	protein_coding	FMO4	1	ENSP00000356723	1701	275
18278	ENSG00000162755	protein_coding	KLHDC9	1	ENSP00000356990	1700	275
18279	ENSG00000197763	protein_coding	TXNRD3	3	ENSP00000373066	1699	275
18280	ENSG00000128242	protein_coding	GAL3ST1	22	ENSP00000385735	1698	275
18281	ENSG00000130770	protein_coding	ATP5IF1	1	ENSP00000335203	1697	275
18282	ENSG00000168118	protein_coding	RAB4A	1	ENSP00000355651	1696	275
18283	ENSG00000140478	protein_coding	GOLGA6D	15	ENSP00000391085	1695	275
18284	ENSG00000126351	protein_coding	THRA	17	ENSP00000264637	1694	275
18285	ENSG00000111780	protein_coding	NA	12	ENSP00000450281	1693	275
18286	ENSG00000224712	protein_coding	NPIPA3	16	ENSP00000448841	1692	275
18287	ENSG00000101353	protein_coding	MROH8	20	ENSP00000339971	1691	275
18288	ENSG00000227059	protein_coding	ANHX	12	ENSP00000439513	1690	275
18289	ENSG00000174373	protein_coding	RALGAPA1	14	ENSP00000302647	1689	275
18290	ENSG00000256950	protein_coding	NA	12	NA	1688	275
18291	ENSG00000166821	protein_coding	PEX11A	15	ENSP00000300056	1687	275
18292	ENSG00000255223	protein_coding	OR5M11	11	ENSP00000432417	1686	275
18293	ENSG00000100485	protein_coding	SOS2	14	ENSP00000216373	1685	275
18294	ENSG00000228198	protein_coding	OR2M3	1	ENSP00000389625	1684	275
18295	ENSG00000215356	protein_coding	ZNF705B	8	ENSP00000382987	1683	275
18296	ENSG00000103343	protein_coding	ZNF174	16	ENSP00000268655	1682	275
18297	ENSG00000119673	protein_coding	ACOT2	14	ENSP00000238651	1681	275
18298	ENSG00000213213	protein_coding	CCDC183	9	ENSP00000338013	1680	275
18299	ENSG00000259900	protein_coding	NA	16	NA	1679	275
18300	ENSG00000113638	protein_coding	TTC33	5	ENSP00000338533	1678	275
18301	ENSG00000167107	protein_coding	ACSF2	17	ENSP00000401831	1677	275
18302	ENSG00000130943	protein_coding	PKDREJ	22	ENSP00000253255	1676	275
18303	ENSG00000109654	protein_coding	TRIM2	4	ENSP00000339659	1675	275
18304	ENSG00000173041	protein_coding	ZNF680	7	ENSP00000309330	1674	275
18305	ENSG00000115310	protein_coding	RTN4	2	ENSP00000337838	1673	275
18306	ENSG00000166426	protein_coding	CRABP1	15	ENSP00000299529	1672	275
18307	ENSG00000139428	protein_coding	MMAB	12	ENSP00000445920	1671	275
18308	ENSG00000259132	protein_coding	NA	14	ENSP00000450856	1670	275
18309	ENSG00000176979	protein_coding	TRIM60	4	ENSP00000421142	1669	275
18310	ENSG00000161551	protein_coding	ZNF577	19	ENSP00000301399	1668	275
18311	ENSG00000276418	protein_coding	NA	8	ENSP00000438113	1667	275
18312	ENSG00000176222	protein_coding	ZNF404	19	ENSP00000466051	1666	275
18313	ENSG00000163864	protein_coding	NMNAT3	3	ENSP00000340523	1665	275
18314	ENSG00000172748	protein_coding	ZNF596	8	ENSP00000381613	1664	275
18315	ENSG00000256683	protein_coding	ZNF350	19	ENSP00000243644	1663	275
18316	ENSG00000099968	protein_coding	BCL2L13	22	ENSP00000480836	1662	275
18317	ENSG00000260342	protein_coding	NA	16	ENSP00000454746	1661	275
18318	ENSG00000257355	protein_coding	NA	19	NA	1660	275
18319	ENSG00000169964	protein_coding	TMEM42	3	ENSP00000306564	1659	275
18320	ENSG00000213366	protein_coding	GSTM2	1	ENSP00000241337	1658	275
18321	ENSG00000267022	protein_coding	NA	19	NA	1657	275
18322	ENSG00000248235	protein_coding	NA	8	ENSP00000399696	1656	275
18323	ENSG00000151376	protein_coding	ME3	11	ENSP00000440246	1655	275
18324	ENSG00000267127	protein_coding	NA	18	NA	1654	275
18325	ENSG00000163286	protein_coding	ALPG	2	ENSP00000295453	1653	275
18326	ENSG00000143842	protein_coding	SOX13	1	ENSP00000356172	1652	275
18327	ENSG00000268163	protein_coding	NA	19	ENSP00000470969	1651	275
18328	ENSG00000273345	protein_coding	NA	5	NA	1650	275
18329	ENSG00000274944	protein_coding	NA	1	ENSP00000479064	1649	275
18330	ENSG00000283149	protein_coding	NA	3	NA	1648	275
18331	ENSG00000267552	protein_coding	NA	19	NA	1647	275
18332	ENSG00000206260	protein_coding	PRR23A	3	ENSP00000372649	1646	275
18333	ENSG00000212901	protein_coding	KRTAP3-1	17	ENSP00000375430	1645	275
18334	ENSG00000274443	protein_coding	C8orf89	8	ENSP00000485524	1644	275
18335	ENSG00000253148	protein_coding	RGS21	1	ENSP00000428343	1643	275
18336	ENSG00000235453	protein_coding	SMIM27	9	NA	1642	275
18337	ENSG00000174748	protein_coding	RPL15	3	ENSP00000309334	1641	275
18338	ENSG00000179912	protein_coding	R3HDM2	12	ENSP00000317903	1640	275
18339	ENSG00000163322	protein_coding	ABRAXAS1	4	ENSP00000369857	1639	275
18340	ENSG00000171105	protein_coding	INSR	19	ENSP00000303830	1638	275
18341	ENSG00000143520	protein_coding	FLG2	1	ENSP00000373370	1637	275
18342	ENSG00000187180	protein_coding	LCE2C	1	ENSP00000357772	1636	275
18343	ENSG00000203972	protein_coding	GLYATL3	6	ENSP00000360240	1635	275
18344	ENSG00000125975	protein_coding	C20orf173	20	ENSP00000403566	1634	275
18345	ENSG00000178115	protein_coding	GOLGA8Q	15	ENSP00000457904	1633	275
18346	ENSG00000089847	protein_coding	ANKRD24	19	ENSP00000471252	1632	275
18347	ENSG00000253117	protein_coding	OC90	8	ENSP00000254627	1631	275
18348	ENSG00000101349	protein_coding	PAK5	20	ENSP00000367686	1630	275
18349	ENSG00000256646	protein_coding	NA	7	NA	1629	275
18350	ENSG00000104818	protein_coding	CGB2	19	ENSP00000352295	1628	275
18351	ENSG00000178467	protein_coding	P4HTM	3	ENSP00000341422	1627	275
18352	ENSG00000204880	protein_coding	KRTAP4-8	17	ENSP00000328444	1626	275
18353	ENSG00000164237	protein_coding	CMBL	5	ENSP00000296658	1625	275
18354	ENSG00000249773	protein_coding	NA	7	ENSP00000390331	1624	275
18355	ENSG00000140043	protein_coding	PTGR2	14	ENSP00000452280	1623	275
18356	ENSG00000188771	protein_coding	PLET1	11	ENSP00000341412	1622	275
18357	ENSG00000278889	protein_coding	OR2S2	9	NA	1621	275
18358	ENSG00000270170	protein_coding	NCBP2AS2	3	NA	1620	275
18359	ENSG00000253719	protein_coding	ATXN7L3B	12	ENSP00000430000	1619	275
18360	ENSG00000179774	protein_coding	ATOH7	10	ENSP00000362777	1618	275
18361	ENSG00000139160	protein_coding	ETFBKMT	12	ENSP00000350353	1617	275
18362	ENSG00000138162	protein_coding	TACC2	10	ENSP00000358001	1616	275
18363	ENSG00000108352	protein_coding	RAPGEFL1	17	ENSP00000264644	1615	275
18364	ENSG00000147604	protein_coding	RPL7	8	ENSP00000339795	1614	275
18365	ENSG00000284820	protein_coding	NA	2	NA	1613	275
18366	ENSG00000276950	protein_coding	GSTT4	22	NA	1612	275
18367	ENSG00000181282	protein_coding	OR5AK3P	11	NA	1611	275
18368	ENSG00000179751	protein_coding	SYCN	19	ENSP00000325564	1610	275
18369	ENSG00000203784	protein_coding	LELP1	1	ENSP00000357736	1609	275
18370	ENSG00000148584	protein_coding	A1CF	10	ENSP00000378868	1608	275
18371	ENSG00000284626	protein_coding	NA	15	NA	1607	275
18372	ENSG00000139304	protein_coding	PTPRQ	12	ENSP00000482885	1606	275
18373	ENSG00000259288	protein_coding	BUB1B-PAK6	15	ENSP00000406873	1605	275
18374	ENSG00000221874	protein_coding	ZNF816-ZNF321P	19	ENSP00000375656	1604	275
18375	ENSG00000181499	protein_coding	OR6T1	11	ENSP00000325203	1603	275
18376	ENSG00000241476	protein_coding	SSX2	X	ENSP00000338796	1602	275
18377	ENSG00000285943	protein_coding	NA	3	NA	1601	275
18378	ENSG00000198551	protein_coding	ZNF627	19	ENSP00000354414	1600	275
18379	ENSG00000269590	protein_coding	NA	19	ENSP00000472710	1599	275
18380	ENSG00000168539	protein_coding	CHRM1	11	ENSP00000306490	1598	275
18381	ENSG00000186314	protein_coding	PRELID2	5	ENSP00000335675	1597	275
18382	ENSG00000145495	protein_coding	MARCHF6	5	ENSP00000274140	1596	275
18383	ENSG00000236444	protein_coding	UBE2L5	13	NA	1595	275
18384	ENSG00000256500	protein_coding	NA	14	ENSP00000439065	1594	275
18385	ENSG00000182187	protein_coding	CRYGB	2	ENSP00000260988	1593	275
18386	ENSG00000260238	protein_coding	PMF1-BGLAP	1	ENSP00000357259	1592	275
18387	ENSG00000167195	protein_coding	GOLGA6C	15	ENSP00000300576	1591	275
18388	ENSG00000174876	protein_coding	AMY1B	1	ENSP00000330484	1590	275
18389	ENSG00000043514	protein_coding	TRIT1	1	ENSP00000321810	1589	275
18390	ENSG00000286070	protein_coding	NA	22	NA	1588	275
18391	ENSG00000073578	protein_coding	SDHA	5	ENSP00000264932	1587	275
18392	ENSG00000104863	protein_coding	LIN7B	19	ENSP00000221459	1586	275
18393	ENSG00000283201	protein_coding	NA	19	NA	1585	275
18394	ENSG00000284554	protein_coding	NA	22	NA	1584	275
18395	ENSG00000206474	protein_coding	OR10C1	6	NA	1583	275
18396	ENSG00000118298	protein_coding	CA14	1	ENSP00000358107	1582	275
18397	ENSG00000197591	protein_coding	OR11L1	1	ENSP00000348033	1581	275
18398	ENSG00000268750	protein_coding	NA	19	ENSP00000471077	1580	275
18399	ENSG00000006757	protein_coding	PNPLA4	X	ENSP00000370430	1579	275
18400	ENSG00000140905	protein_coding	GCSH	16	ENSP00000319531	1578	275
18401	ENSG00000005187	protein_coding	ACSM3	16	ENSP00000289416	1577	275
18402	ENSG00000214944	protein_coding	ARHGEF28	5	ENSP00000441913	1576	275
18403	ENSG00000184206	protein_coding	GOLGA6L4	15	ENSP00000421586	1575	275
18404	ENSG00000254852	protein_coding	NPIPA2	16	ENSP00000446882	1574	275
18405	ENSG00000181626	protein_coding	ANKRD62	18	ENSP00000467740	1573	275
18406	ENSG00000170923	protein_coding	OR7G2	19	ENSP00000303822	1572	275
